UniqueKey,Config,Run,TimeStep,avgUtil,avgGathered,avgHeld,gini,complexity,T1_made,T2_made,T3_made,T4_made,T5_made,T6_made,totalUtil
B26032017042340627189166,T4_24_24,005,5,35048.3,222,67,0.0055914,0,0,0,0,0,0,0,841159,
B26032017042340627189166,T4_24_24,005,6,36468.3,245.167,67,0.0059388,0,0,0,0,0,0,0,875239,
B26032017042340627189166,T4_24_24,005,7,37522,263.208,67,0.00713835,0,0,0,0,0,0,0,900529,
B26032017042340627189166,T4_24_24,005,8,36218,271.083,86.2917,0.00687201,2.39015,8.91667,0,0,0,0,0,869231,
B26032017042340627189166,T4_24_24,005,9,37654.7,307.792,93.5833,0.00529179,1.313,0.458333,0,0,0,0,0,903712,
B26032017042340627189166,T4_24_24,005,10,37918.8,313.875,76.9583,0.0040389,1.02653,2.75,0,0,0,0,0,910050,
B26032017042340627189166,T4_24_24,005,11,38511.2,327,81.3333,0.00486253,1.06814,1.91667,0,0,0,0,0,924270,
B26032017042340627189166,T4_24_24,005,12,38668,330.25,78.9583,0.00595062,1.02586,2.25,0,0,0,0,0,928033,
B26032017042340627189166,T4_24_24,005,13,38828.2,333.875,78.1667,0.00749107,0.99467,2.25,0,0,0,0,0,931877,
B26032017042340627189166,T4_24_24,005,14,35842.8,275,52.5417,0.00884921,2.63125,15.125,0,0,0,0,0,860228,
B26032017042340627189166,T4_24_24,005,15,38113.2,340.083,122.083,0.00686147,2.05802,0.541667,0,0,0,0,0,914717,
B26032017042340627189166,T4_24_24,005,16,37633.9,330.417,78.5833,0.00567466,1.74973,6.58333,0,0,0,0,0,903213,
B26032017042340627189166,T4_24_24,005,17,38920.3,358.5,101.292,0.00499007,1.70671,1.70833,0,0,0,0,0,934087,
B26032017042340627189166,T4_24_24,005,18,38974.1,367.25,100.417,0.00544061,2.3029,6.29167,0,0,0,0,0,935378,
B26032017042340627189166,T4_24_24,005,19,39190.2,374.625,95.2917,0.00772174,1.96633,4.83333,0,0,0,0,0,940565,
B26032017042340627189166,T4_24_24,005,20,38974,370.125,91.75,0.0077595,2.22071,7.125,0,0,0,0,0,935376,
B26032017042340627189166,T4_24_24,005,21,39302.5,378.75,100.5,0.00908786,2.33333,6.5,0,0,0,0,0,943260,
B26032017042340627189166,T4_24_24,005,22,39941.3,395.417,106.458,0.00756302,2.20157,4.625,0,0,0,0,0,958591,
B26032017042340627189166,T4_24_24,005,23,38569.2,360.542,77.2083,0.00820435,2.53373,11.375,0,0,0,0,0,925662,
B26032017042340627189166,T4_24_24,005,24,40134.2,399.958,122.458,0.00672706,2.41204,3.875,0,0,0,0,0,963221,
B26032017042340627189166,T4_24_24,005,25,41127.1,428.75,121,0.00801792,2.36777,3.79167,0,0,0,0,0,987051,
B26032017042340627189166,T4_24_24,005,26,41370.5,435.625,108.542,0.00942592,2.26411,4.91667,0,0,0,0,0,992892,
B26032017042340627189166,T4_24_24,005,27,41919.9,448.083,114.208,0.00881055,2.37286,4.91667,0,0,0,0,0,1.00608e+06,
B26032017042340627189166,T4_24_24,005,28,42463.1,465.958,120.583,0.00809058,2.96994,5.25,0.0416667,0,0,0,0,1.01911e+06,
B26032017042340627189166,T4_24_24,005,29,42859.5,479.792,119.333,0.00742921,2.7727,5.16667,0.0416667,0,0,0,0,1.02863e+06,
B26032017042340627189166,T4_24_24,005,30,43345.7,494.333,122,0.00750316,2.70594,4.125,0,0,0,0,0,1.0403e+06,
B26032017042340627189166,T4_24_24,005,31,43700.8,503.5,119.708,0.00802339,2.58754,4.33333,0.0416667,0,0,0,0,1.04882e+06,
B26032017042340627189166,T4_24_24,005,32,42103,455.208,87.9167,0.00897331,3.24597,11.4583,0,0,0,0,0,1.01047e+06,
B26032017042340627189166,T4_24_24,005,33,43251.5,487.75,135.542,0.0107876,2.72702,3.58333,0,0,0,0,0,1.03804e+06,
B26032017042340627189166,T4_24_24,005,34,43749.4,503.5,126.792,0.00925483,2.78705,4.58333,0.0416667,0,0,0,0,1.04999e+06,
B26032017042340627189166,T4_24_24,005,35,44138,518.708,132.458,0.00870497,2.98962,4.33333,0,0,0,0,0,1.05931e+06,
B26032017042340627189166,T4_24_24,005,36,43153.5,481.292,98.375,0.00911785,2.84879,10.0833,0.0833333,0,0,0,0,1.03568e+06,
B26032017042340627189166,T4_24_24,005,37,44171.8,515.292,143.5,0.0106994,3.16376,4.75,0,0,0,0,0,1.06012e+06,
B26032017042340627189166,T4_24_24,005,38,44410.4,529.542,133.5,0.0118967,3.76592,6.04167,0.0833333,0,0,0,0,1.06585e+06,
B26032017042340627189166,T4_24_24,005,39,45040.1,553.958,145.917,0.0138919,3.57481,4.79167,0.0416667,0,0,0,0,1.08096e+06,
B26032017042340627189166,T4_24_24,005,40,45699.7,577.958,147.375,0.0145977,3.48855,4.25,0.0833333,0,0,0,0,1.09679e+06,
B26032017042340627189166,T4_24_24,005,41,44222.8,525.042,99.0417,0.0162714,3.68027,11.25,0.0833333,0,0,0,0,1.06135e+06,
B26032017042340627189166,T4_24_24,005,42,45374.5,570.792,166.708,0.017831,4.11572,4.70833,0,0,0,0,0,1.08899e+06,
B26032017042340627189166,T4_24_24,005,43,45864.5,585.875,148.292,0.0192032,4.07053,6.625,0.0833333,0,0,0,0,1.10075e+06,
B26032017042340627189166,T4_24_24,005,44,44772.7,551.625,115.375,0.0233343,4.07909,10.3333,0,0,0,0,0,1.07454e+06,
B26032017042340627189166,T4_24_24,005,45,46068,596.042,169.583,0.0184978,4.24496,5.16667,0.0416667,0,0,0,0,1.10563e+06,
B26032017042340627189166,T4_24_24,005,46,45918.6,585.458,133.5,0.0188451,3.63483,8.5,0.0416667,0,0,0,0,1.10205e+06,
B26032017042340627189166,T4_24_24,005,47,46299.2,599.958,153.167,0.019184,4.15479,7.29167,0.0416667,0,0,0,0,1.11118e+06,
B26032017042340627189166,T4_24_24,005,48,47235,632.458,168.875,0.0205837,4.46114,6.33333,0.0416667,0,0,0,0,1.13364e+06,
B26032017042340627189166,T4_24_24,005,49,47625.8,642.208,156.417,0.0220369,4.27304,7.375,0.0416667,0,0,0,0,1.14302e+06,
B26032017042340627189166,T4_24_24,005,50,48092.1,656.792,164.083,0.0234877,4.50838,7.375,0.0416667,0,0,0,0,1.15421e+06,
B26032017042340627189166,T4_24_24,005,51,48784,684.042,179.333,0.0223885,4.73699,6.66667,0.0833333,0,0,0,0,1.17082e+06,
B26032017042340627189166,T4_24_24,005,52,48608,674.625,152.667,0.0243801,4.37309,8.33333,0.125,0,0,0,0,1.16659e+06,
B26032017042340627189166,T4_24_24,005,53,49703.8,710.75,189.333,0.0247519,4.50198,5.58333,0.0833333,0,0,0,0,1.19289e+06,
B26032017042340627189166,T4_24_24,005,54,49632,704.625,161.708,0.0253299,4.41768,8.41667,0,0,0,0,0,1.19117e+06,
B26032017042340627189166,T4_24_24,005,55,49940.1,716.5,176.75,0.0244718,4.65629,7.625,0.0833333,0,0,0,0,1.19856e+06,
B26032017042340627189166,T4_24_24,005,56,51094,761.417,202.667,0.0252845,4.63076,5.58333,0.125,0,0,0,0,1.22626e+06,
B26032017042340627189166,T4_24_24,005,57,51045.7,761.417,172.583,0.0276904,4.54635,8.04167,0.0416667,0,0,0,0,1.2251e+06,
B26032017042340627189166,T4_24_24,005,58,51599.2,776.875,189.542,0.0264908,5.26797,8.04167,0.166667,0,0,0,0,1.23838e+06,
B26032017042340627189166,T4_24_24,005,59,52535,808.708,203.625,0.0262644,4.56661,6.16667,0.125,0,0,0,0,1.26084e+06,
B26032017042340627189166,T4_24_24,005,60,52539.3,802.208,184.083,0.0278064,5.0799,8.91667,0.125,0,0,0,0,1.26094e+06,
B26032017042340627189166,T4_24_24,005,61,52989.4,848.208,228.208,0.032563,6.13475,7.375,0.0833333,0,0,0,0,1.27175e+06,
B26032017042340627189166,T4_24_24,005,62,54037.9,871.042,211.5,0.0304728,5.13475,7.04167,0.208333,0,0,0,0,1.29691e+06,
B26032017042340627189166,T4_24_24,005,63,54710,893.708,224.417,0.0328201,5.87913,7.25,0.25,0,0,0,0,1.31304e+06,
B26032017042340627189166,T4_24_24,005,64,55993,933.25,236.917,0.0354498,5.37372,6.45833,0.208333,0,0,0,0,1.34383e+06,
B26032017042340627189166,T4_24_24,005,65,56062.6,980.042,260.583,0.0380778,7.45395,8.75,0.166667,0,0,0,0,1.3455e+06,
B26032017042340627189166,T4_24_24,005,66,57666.1,1076.75,311.542,0.0402049,6.74589,5.20833,0.291667,0,0,0,0,1.38399e+06,
B26032017042340627189166,T4_24_24,005,67,57960.1,1086.62,251.333,0.0397978,6.82908,9,0.416667,0,0,0,0,1.39104e+06,
B26032017042340627189166,T4_24_24,005,68,59145.1,1166.04,318.208,0.0403188,7.1388,5.875,0.208333,0,0,0,0,1.41948e+06,
B26032017042340627189166,T4_24_24,005,69,59620,1169.96,263.583,0.038154,6.84651,8.79167,0.458333,0,0,0,0,1.43088e+06,
B26032017042340627189166,T4_24_24,005,70,60735.5,1237.96,319.25,0.039729,7.12725,6.41667,0.375,0,0,0,0,1.45765e+06,
B26032017042340627189166,T4_24_24,005,71,61411,1317.67,350.25,0.0416208,8.16167,7.625,0.625,0,0,0,0,1.47386e+06,
B26032017042340627189166,T4_24_24,005,72,62448.7,1433.79,404.333,0.0461935,8.99134,7.54167,0.5,0,0,0,0,1.49877e+06,
B26032017042340627189166,T4_24_24,005,73,63687.6,1501.88,378.75,0.0479334,8.35017,6.79167,0.416667,0,0,0,0,1.5285e+06,
B26032017042340627189166,T4_24_24,005,74,65175.3,1585.5,406.667,0.0506917,8.31977,6.33333,0.541667,0,0,0,0,1.56421e+06,
B26032017042340627189166,T4_24_24,005,75,66128,1652.88,404.542,0.0525124,8.99351,8.41667,0.833333,0,0,0,0,1.58707e+06,
B26032017042340627189166,T4_24_24,005,76,68257.4,1850.42,551.833,0.05687,9.76518,6.41667,0.583333,0,0,0,0,1.63818e+06,
B26032017042340627189166,T4_24_24,005,77,70102.4,1967.67,504.292,0.0588458,9.34306,6.58333,0.583333,0,0,0,0,1.68246e+06,
B26032017042340627189166,T4_24_24,005,78,71642.9,2027.46,470.625,0.0615835,9.00664,7.04167,0.625,0,0,0,0,1.71943e+06,
B26032017042340627189166,T4_24_24,005,79,72930.2,2229.5,631.167,0.0610393,10.3564,7.125,0.791667,0,0,0,0,1.75032e+06,
B26032017042340627189166,T4_24_24,005,80,74327,2336.29,577.625,0.0614552,10.0229,7.79167,1.125,0,0,0,0,1.78385e+06,
B26032017042340627189166,T4_24_24,005,81,76127.9,2451.62,606.625,0.0625662,10.2384,7.70833,0.666667,0,0,0,0,1.82707e+06,
B26032017042340627189166,T4_24_24,005,82,77983.9,2610.38,670.958,0.0627406,10.3037,6.45833,0.916667,0,0,0,0,1.87161e+06,
B26032017042340627189166,T4_24_24,005,83,79486.2,2738.21,664.042,0.0626794,10.3711,7.16667,0.708333,0,0,0,0,1.90767e+06,
B26032017042340627189166,T4_24_24,005,84,80370.8,2830.25,660.042,0.0616544,10.7128,7.70833,1.29167,0.0416667,0,0,0,1.9289e+06,
B26032017042340627189166,T4_24_24,005,85,81854.8,3024.42,792.583,0.0590001,16.913,8.08333,1.08333,0,0,0,0,1.96452e+06,
B26032017042340627189166,T4_24_24,005,86,83333.4,3166.04,765.542,0.0566894,12.8912,7.58333,1.16667,0,0,0,0,2e+06,
B26032017042340627189166,T4_24_24,005,87,86009.8,3351.17,832.917,0.0538688,12.9326,6.45833,0.875,0,0,0,0,2.06424e+06,
B26032017042340627189166,T4_24_24,005,88,87222.4,3456.71,802,0.0541752,11.8251,7.95833,1.29167,0,0,0,0,2.09334e+06,
B26032017042340627189166,T4_24_24,005,89,88433.3,3512.08,769.917,0.0536904,11.3822,7.70833,0.958333,0.0416667,0,0,0,2.1224e+06,
B26032017042340627189166,T4_24_24,005,90,88654.1,3557.5,775.417,0.0532322,14.8101,8.45833,1.29167,0.0416667,0,0,0,2.1277e+06,
B26032017042340627189166,T4_24_24,005,91,90295.6,3612,795.458,0.0533923,16.0074,8.79167,1.125,0,0,0,0,2.16709e+06,
B26032017042340627189166,T4_24_24,005,92,89805.5,3694.29,828.792,0.0535787,13.6334,6.75,1.16667,0.0416667,0,0,0,2.15533e+06,
B26032017042340627189166,T4_24_24,005,93,89963.1,3716.42,790.125,0.0552909,15.0127,8.5,1.08333,0,0,0,0,2.15912e+06,
B26032017042340627189166,T4_24_24,005,94,89716.1,3673.67,722.667,0.0537751,13.8103,9.08333,1.70833,0.0833333,0,0,0,2.15319e+06,
B26032017042340627189166,T4_24_24,005,95,90597.6,3865.17,949.458,0.053404,16.0814,7.16667,0.916667,0,0,0,0,2.17434e+06,
B26032017042340627189166,T4_24_24,005,96,90985.1,3891.75,829.625,0.0509987,14.3224,7.91667,1.41667,0.0416667,0,0,0,2.18364e+06,
B26032017042340627189166,T4_24_24,005,97,91520.7,3920.96,833.667,0.049727,17.8871,9.33333,1.45833,0.0833333,0,0,0,2.1965e+06,
B26032017042340627189166,T4_24_24,005,98,91524.5,4015.79,900.667,0.0476107,18.6008,7.625,1.33333,0.0833333,0,0,0,2.19659e+06,
B26032017042340627189166,T4_24_24,005,99,92157.2,4059.42,863.875,0.0467407,17.1464,8.75,1.41667,0.0833333,0,0,0,2.21177e+06,
B26032017042340627189166,T4_24_24,005,100,92704.1,4219.83,1003,.,19.0811,6.91667,1.04167,0.0833333,0,0,0,2.2249e+06,
B26032017042340627189166,T4_24_24,006,1,21649,67,67,.,0,0,0,0,0,0,0,519576,
B26032017042340627189166,T4_24_24,006,2,27523.1,121.375,67,0.00499981,0,0,0,0,0,0,0,660555,
B26032017042340627189166,T4_24_24,006,3,30974.8,163.083,67,0.00617893,0,0,0,0,0,0,0,743394,
B26032017042340627189166,T4_24_24,006,4,33398,196.792,67,0.00725981,0,0,0,0,0,0,0,801553,
B26032017042340627189166,T4_24_24,006,5,35254,225.292,67,0.0079187,0,0,0,0,0,0,0,846095,
B26032017042340627189166,T4_24_24,006,6,36661.7,248.458,67,0.00719083,0,0,0,0,0,0,0,879881,
B26032017042340627189166,T4_24_24,006,7,37752.2,267.292,67,0.00630273,0,0,0,0,0,0,0,906052,
B26032017042340627189166,T4_24_24,006,8,38574.2,282.042,68,0.00620742,0,0,0,0,0,0,0,925780,
B26032017042340627189166,T4_24_24,006,9,39109.2,291.958,68,0.00606311,0,0,0,0,0,0,0,938620,
B26032017042340627189166,T4_24_24,006,10,38549,307.583,90.5417,0.00585155,1.87207,4.91667,0,0,0,0,0,925176,
B26032017042340627189166,T4_24_24,006,11,38709.8,310.75,71,0.00545038,0.612676,2.125,0,0,0,0,0,929036,
B26032017042340627189166,T4_24_24,006,12,39009.3,317,71.25,0.00576923,0.550877,1.70833,0,0,0,0,0,936223,
B26032017042340627189166,T4_24_24,006,13,39404.5,325.708,74.0833,0.00643167,0.656355,1.54167,0,0,0,0,0,945709,
B26032017042340627189166,T4_24_24,006,14,39816.9,334.5,77,0.00687946,0.650974,0.708333,0,0,0,0,0,955606,
B26032017042340627189166,T4_24_24,006,15,40247.8,344.083,78.7083,0.00669094,0.681313,0.375,0,0,0,0,0,965948,
B26032017042340627189166,T4_24_24,006,16,39396.4,348,91.4583,0.00746276,2.14989,6.70833,0,0,0,0,0,945513,
B26032017042340627189166,T4_24_24,006,17,39235,342.958,75.25,0.00843289,1.05482,3.5,0,0,0,0,0,941639,
B26032017042340627189166,T4_24_24,006,18,39692.3,352.75,84.0833,0.00951232,1.03469,1.20833,0,0,0,0,0,952616,
B26032017042340627189166,T4_24_24,006,19,40237.2,366.875,88.5,0.00903583,1.17514,1,0,0,0,0,0,965692,
B26032017042340627189166,T4_24_24,006,20,40796.2,380.542,87.625,0.00873116,1.11555,0.916667,0,0,0,0,0,979110,
B26032017042340627189166,T4_24_24,006,21,41063.8,387.75,88,0.00794004,1.13494,1,0,0,0,0,0,985532,
B26032017042340627189166,T4_24_24,006,22,41485.8,398.375,89.125,0.0076887,1.15147,0.875,0,0,0,0,0,995659,
B26032017042340627189166,T4_24_24,006,23,41750.1,406.833,90.6667,0.00763057,1.19807,0.916667,0,0,0,0,0,1.002e+06,
B26032017042340627189166,T4_24_24,006,24,37747.5,313.833,39.625,0.00833,2.68139,17.0833,0,0,0,0,0,905940,
B26032017042340627189166,T4_24_24,006,25,40491.6,402.542,151.625,0.00757748,2.46661,0.25,0,0,0,0,0,971799,
B26032017042340627189166,T4_24_24,006,26,36559.9,306.708,36.25,0.00691001,2.72759,17.75,0,0,0,0,0,877438,
B26032017042340627189166,T4_24_24,006,27,39653,388.417,147.542,0.00771366,2.41796,0.458333,0,0,0,0,0,951673,
B26032017042340627189166,T4_24_24,006,28,39683.5,390.917,100.833,0.00828207,2.34917,7,0,0,0,0,0,952404,
B26032017042340627189166,T4_24_24,006,29,39421.8,384.833,96.5,0.00985581,2.27332,7.125,0,0,0,0,0,946122,
B26032017042340627189166,T4_24_24,006,30,40275.8,406.292,111,0.00831223,2.21509,4.41667,0,0,0,0,0,966618,
B26032017042340627189166,T4_24_24,006,31,40460.4,412.292,104.875,0.00933277,2.23361,5.625,0,0,0,0,0,971050,
B26032017042340627189166,T4_24_24,006,32,41039.8,428.333,112.625,0.0104291,2.25749,4.625,0,0,0,0,0,984954,
B26032017042340627189166,T4_24_24,006,33,41329.4,446.125,119.167,0.00957785,3.37972,5.41667,0.0416667,0,0,0,0,991906,
B26032017042340627189166,T4_24_24,006,34,40105.5,409.583,85.5,0.00932255,3.35088,11.5833,0.0416667,0,0,0,0,962533,
B26032017042340627189166,T4_24_24,006,35,41349.2,436.5,125.792,0.0110678,2.72673,5.95833,0.0416667,0,0,0,0,992382,
B26032017042340627189166,T4_24_24,006,36,42458.9,467.417,133.875,0.011251,3.06069,5.33333,0,0,0,0,0,1.01901e+06,
B26032017042340627189166,T4_24_24,006,37,42929.4,481.417,126.875,0.014018,2.93005,5.95833,0.0416667,0,0,0,0,1.03031e+06,
B26032017042340627189166,T4_24_24,006,38,43245.7,491.75,126.792,0.0128674,3.20407,6.58333,0,0,0,0,0,1.0379e+06,
B26032017042340627189166,T4_24_24,006,39,42558.8,466.708,102.167,0.0146974,2.82504,9.91667,0.0416667,0,0,0,0,1.02141e+06,
B26032017042340627189166,T4_24_24,006,40,42965.2,478.667,131.208,0.0122492,3.40584,7.70833,0,0,0,0,0,1.03116e+06,
B26032017042340627189166,T4_24_24,006,41,43592.3,498,135.333,0.0106498,3.20043,6.95833,0,0,0,0,0,1.04622e+06,
B26032017042340627189166,T4_24_24,006,42,44601.8,527.792,146.125,0.0122572,3.29427,5.91667,0,0,0,0,0,1.07044e+06,
B26032017042340627189166,T4_24_24,006,43,45048.4,543.958,143.875,0.0149988,3.62989,7.04167,0,0,0,0,0,1.08116e+06,
B26032017042340627189166,T4_24_24,006,44,46104.9,571.458,150.917,0.0142325,3.02071,5.375,0.0416667,0,0,0,0,1.10652e+06,
B26032017042340627189166,T4_24_24,006,45,46390.8,588,150.958,0.015557,3.97626,7.125,0.0416667,0,0,0,0,1.11338e+06,
B26032017042340627189166,T4_24_24,006,46,46978,604.5,154.25,0.0136499,3.64019,6.25,0.0833333,0,0,0,0,1.12747e+06,
B26032017042340627189166,T4_24_24,006,47,46771.9,586.208,129.958,0.0132805,3.23181,8.83333,0,0,0,0,0,1.12252e+06,
B26032017042340627189166,T4_24_24,006,48,47263.2,600.25,152.708,0.0112984,3.48622,6.58333,0,0,0,0,0,1.13432e+06,
B26032017042340627189166,T4_24_24,006,49,47684.8,616,159.292,0.0118885,3.55872,6.91667,0.0416667,0,0,0,0,1.14444e+06,
B26032017042340627189166,T4_24_24,006,50,48684.8,648.792,172.042,0.0124483,3.89441,6.04167,0.0416667,0,0,0,0,1.16843e+06,
B26032017042340627189166,T4_24_24,006,51,48934,651,154.417,0.0150188,3.80059,7.54167,0.0416667,0,0,0,0,1.17442e+06,
B26032017042340627189166,T4_24_24,006,52,48997.3,654.583,162.208,0.0164666,4.19137,8.125,0.125,0,0,0,0,1.17594e+06,
B26032017042340627189166,T4_24_24,006,53,49277,666.958,167.5,0.0179874,4.31716,7.33333,0.0833333,0,0,0,0,1.18265e+06,
B26032017042340627189166,T4_24_24,006,54,50164.5,704.583,190,0.0189216,4.53553,6.54167,0.125,0,0,0,0,1.20395e+06,
B26032017042340627189166,T4_24_24,006,55,49845.9,690.667,157.375,0.0201604,4.41064,9.125,0.0833333,0,0,0,0,1.1963e+06,
B26032017042340627189166,T4_24_24,006,56,50820.9,717.208,186.25,0.0179974,4.37181,7.04167,0.208333,0,0,0,0,1.2197e+06,
B26032017042340627189166,T4_24_24,006,57,50779.1,729,182.042,0.0193028,5.1561,8.875,0.0833333,0,0,0,0,1.2187e+06,
B26032017042340627189166,T4_24_24,006,58,51669.5,753.708,191.042,0.0214825,4.28899,7,0,0,0,0,0,1.24007e+06,
B26032017042340627189166,T4_24_24,006,59,52661.9,817.167,231.292,0.024122,5.61034,6.375,0.125,0,0,0,0,1.26389e+06,
B26032017042340627189166,T4_24_24,006,60,53287.9,834.75,207.833,0.0276981,5.34984,7.70833,0.333333,0,0,0,0,1.27891e+06,
B26032017042340627189166,T4_24_24,006,61,53749.7,876.583,234,0.0309375,5.98985,7.70833,0.208333,0,0,0,0,1.28999e+06,
B26032017042340627189166,T4_24_24,006,62,55343,954.958,267.375,0.0342204,6.04628,5.54167,0.208333,0,0,0,0,1.32823e+06,
B26032017042340627189166,T4_24_24,006,63,55699.8,1005.83,269.5,0.0395708,6.9615,7.95833,0.166667,0,0,0,0,1.3368e+06,
B26032017042340627189166,T4_24_24,006,64,56898.7,1066.33,281.083,0.0426189,6.89698,6.70833,0.416667,0,0,0,0,1.36557e+06,
B26032017042340627189166,T4_24_24,006,65,57590.7,1095.5,267.792,0.0448327,6.88268,8,0.25,0,0,0,0,1.38218e+06,
B26032017042340627189166,T4_24_24,006,66,57487.2,1099.92,248.917,0.0473185,6.74573,9.08333,0.458333,0,0,0,0,1.37969e+06,
B26032017042340627189166,T4_24_24,006,67,59497.5,1218.67,361.917,0.046554,8.04501,6.5,0.375,0,0,0,0,1.42794e+06,
B26032017042340627189166,T4_24_24,006,68,60911.2,1286.92,335.083,0.048641,7.86782,7.5,0.5,0,0,0,0,1.46187e+06,
B26032017042340627189166,T4_24_24,006,69,62497.4,1409.12,394.5,0.0491648,8.4154,6.54167,0.666667,0,0,0,0,1.49994e+06,
B26032017042340627189166,T4_24_24,006,70,63661.9,1544.79,439.125,0.0512544,9.00512,7,0.458333,0,0,0,0,1.52789e+06,
B26032017042340627189166,T4_24_24,006,71,64922.2,1645.71,425.292,0.0519769,8.74106,7.08333,0.583333,0,0,0,0,1.55813e+06,
B26032017042340627189166,T4_24_24,006,72,65896.9,1720.17,424.25,0.0539101,8.98763,7.83333,0.75,0,0,0,0,1.58152e+06,
B26032017042340627189166,T4_24_24,006,73,67099.7,1825.42,471.75,0.0557579,9.29041,6.70833,0.583333,0,0,0,0,1.61039e+06,
B26032017042340627189166,T4_24_24,006,74,68149.6,1863.46,425.917,0.0599638,8.96508,7.95833,0.708333,0,0,0,0,1.63559e+06,
B26032017042340627189166,T4_24_24,006,75,69190.2,1916.92,449.167,0.0632856,9.11633,7.66667,0.666667,0,0,0,0,1.66056e+06,
B26032017042340627189166,T4_24_24,006,76,70802.3,1997.83,485.208,0.0652374,9.0912,6.45833,0.5,0,0,0,0,1.69926e+06,
B26032017042340627189166,T4_24_24,006,77,70787.8,2024.96,455.25,0.0644301,9.34157,8.83333,0.958333,0,0,0,0,1.69891e+06,
B26032017042340627189166,T4_24_24,006,78,72571.2,2200.58,601.583,0.0628441,9.7154,6.08333,0.541667,0,0,0,0,1.74171e+06,
B26032017042340627189166,T4_24_24,006,79,73304.9,2247.54,510.292,0.0611816,9.51858,7.75,0.75,0,0,0,0,1.75932e+06,
B26032017042340627189166,T4_24_24,006,80,74881.6,2336.75,558.5,0.0605572,9.62265,7.125,0.708333,0,0,0,0,1.79716e+06,
B26032017042340627189166,T4_24_24,006,81,75357.6,2385.38,539.583,0.0605618,9.65421,7.66667,0.666667,0,0,0,0,1.80858e+06,
B26032017042340627189166,T4_24_24,006,82,76280.5,2479.83,590.708,0.0610051,9.78867,6.375,0.958333,0,0,0,0,1.83073e+06,
B26032017042340627189166,T4_24_24,006,83,77469.8,2571.92,603.875,0.0628171,9.99441,7.5,0.833333,0,0,0,0,1.85927e+06,
B26032017042340627189166,T4_24_24,006,84,78260.6,2628.17,600.708,0.0637992,10.4358,9.125,1.04167,0.0833333,0,0,0,1.87826e+06,
B26032017042340627189166,T4_24_24,006,85,79627.5,2908.29,821.208,0.0647403,16.6827,6.5,1.04167,0,0,0,0,1.91106e+06,
B26032017042340627189166,T4_24_24,006,86,82103.7,3074.96,770.5,0.0648004,13.8871,7.25,1.08333,0,0,0,0,1.97049e+06,
B26032017042340627189166,T4_24_24,006,87,82652.3,3180.08,735.917,0.0648284,12.9498,7.5,1.20833,0,0,0,0,1.98366e+06,
B26032017042340627189166,T4_24_24,006,88,84798.5,3408.83,884.167,0.0627897,12.6769,6.08333,0.833333,0,0,0,0,2.03516e+06,
B26032017042340627189166,T4_24_24,006,89,85826.5,3435.25,737.417,0.0636205,13.8995,8.25,1.33333,0,0,0,0,2.05984e+06,
B26032017042340627189166,T4_24_24,006,90,86962.9,3516.5,786.917,0.0626195,11.144,7.625,1.375,0.0416667,0,0,0,2.08711e+06,
B26032017042340627189166,T4_24_24,006,91,88519.6,3656.08,864.417,0.0622063,15.3355,7.91667,1.375,0.0416667,0,0,0,2.12447e+06,
B26032017042340627189166,T4_24_24,006,92,89857,3814.29,915.417,0.0585585,14.8323,8.29167,1.33333,0,0,0,0,2.15657e+06,
B26032017042340627189166,T4_24_24,006,93,92168.5,4031.12,996.375,0.0562385,14.4716,6.08333,1.08333,0,0,0,0,2.21204e+06,
B26032017042340627189166,T4_24_24,006,94,93452,4109.33,913.458,0.055822,15.5378,8.54167,1.54167,0.0416667,0,0,0,2.24285e+06,
B26032017042340627189166,T4_24_24,006,95,94732.1,4368.08,1103.29,0.0546639,19.1658,7.04167,1.25,0.0416667,0,0,0,2.27357e+06,
B26032017042340627189166,T4_24_24,006,96,97491.5,4499.71,1030.79,0.052642,17.9132,8.41667,1.58333,0.0833333,0,0,0,2.3398e+06,
B26032017042340627189166,T4_24_24,006,97,98949.9,4690.12,1123.17,0.0486231,18.3565,6.79167,1.45833,0.0416667,0,0,0,2.3748e+06,
B26032017042340627189166,T4_24_24,006,98,99685.4,4726.04,998.542,0.046859,18.2457,8.95833,1.83333,0.125,0,0,0,2.39245e+06,
B26032017042340627189166,T4_24_24,006,99,102478,5054.29,1290.04,0.0467876,21.3616,6,1.20833,0.0833333,0,0,0,2.45948e+06,
B26032017042340627189166,T4_24_24,006,100,102432,5141.46,1125.46,.,23.8466,8.95833,1.91667,0.0833333,0,0,0,2.45836e+06,
B26032017042340627189166,T4_24_24,007,1,21649,67,67,.,0,0,0,0,0,0,0,519576,
B26032017042340627189166,T4_24_24,007,2,27514.7,121.25,67,0.00420053,0,0,0,0,0,0,0,660352,
B26032017042340627189166,T4_24_24,007,3,31027.7,163.75,67,0.00555335,0,0,0,0,0,0,0,744665,
B26032017042340627189166,T4_24_24,007,4,33440.1,197.417,67,0.00655235,0,0,0,0,0,0,0,802563,
B26032017042340627189166,T4_24_24,007,5,35124.8,223.25,67,0.00604919,0,0,0,0,0,0,0,842996,
B26032017042340627189166,T4_24_24,007,6,36633.1,247.958,67,0.00548158,0,0,0,0,0,0,0,879195,
B26032017042340627189166,T4_24_24,007,7,37730.7,266.875,67,0.00619853,0,0,0,0,0,0,0,905536,
B26032017042340627189166,T4_24_24,007,8,38576,282.083,68,0.0069999,0,0,0,0,0,0,0,925824,
